x,y,z,label
116.89880813241032,165.54844316729128,-392.1716716367739,26.0
109.8374303536556,145.4469409297786,-358.5750537040278,26.0
109.84829824587173,168.2308401029631,-384.3075464076135,26.0
110.63361188635146,157.11180220069988,-358.5419680843823,26.0
118.52220632604248,162.3867560414243,-390.6451684265424,26.0
114.85468481070772,166.3223157891874,-393.8707973161091,26.0
105.96002424821047,165.82054194922583,-367.445349685042,26.0
112.86444538190749,157.22576066025744,-375.00025839428037,26.0
110.07044847720165,158.52054399703573,-372.17275173511825,26.0
120.1327272696622,157.11938230808119,-400.6069112245742,26.0
108.50133380590326,155.76200248384887,-369.33255801264784,26.0
114.11497787700522,157.87839017552858,-381.57628799438766,26.0
113.80701629039609,-46.805077349596274,-227.20102886288052,27.0
108.88424411501671,-46.33569645060576,-214.8257928523633,27.0
112.24828064847243,-50.08282087037275,-217.7576640906909,27.0
116.54349558814724,-43.95630862979739,-241.46412023518337,27.0
112.47246676392653,-43.81621604344527,-230.94525060440716,27.0
92.29198422436131,-35.782461137150314,-189.33604544682257,27.0
120.0428820222105,-49.95131400138319,-237.5819775818763,27.0
116.82977673037863,-46.88000128999353,-232.38630696780655,27.0
111.9138998311739,-45.94142793708804,-221.33248945215803,27.0
104.46588822316947,-44.65574798979718,-199.69956105263304,27.0
93.86277190387622,-37.43185026754981,-192.99678804081773,27.0
108.18955326951578,-48.23207443160373,-206.70889375646416,27.0
96.81092599920179,-32.262319857789436,-205.61826012055838,27.0
108.54609620713828,-44.0958818079009,-210.3132372770714,27.0
98.14000088961147,-40.21466972891114,-201.25345171469417,27.0
120.55620748158573,-51.314198013117256,-233.93660701263605,27.0
117.81367267084346,-51.65781146817671,-226.42975662798253,27.0
103.6138011961715,-43.79841691580756,-195.92745184335573,27.0
100.22054597330697,-42.30754436781186,-198.41227380022357,27.0
113.58227090687754,-44.862628699856195,-232.26300823438547,27.0
112.31948753939714,-49.79174088650464,-208.8950130504243,27.0
108.57707951956117,-43.65858802427124,-216.74344192886105,27.0
120.0494610377847,-48.36934745934982,-239.23119059535173,27.0
106.20726165750104,-42.370684891825,-201.36768265949107,27.0
115.48221481350753,-49.004701226754854,-226.58943007202984,27.0
94.22149887542034,-36.36988120473479,-190.53002364783225,27.0
115.45527969936097,-49.17668563278443,-222.41441172224415,27.0
105.20487856490689,-42.937582691386126,-206.43787762943586,27.0
116.63635391691683,-49.406436856028385,-232.2138408592578,27.0
107.04952578982541,-42.48661109868572,-210.68172863869856,27.0
101.45021002714107,-44.57701281301185,-195.24481324454268,27.0
94.44185235211856,-38.23662864460906,-184.73597611211338,27.0
112.71821407035276,-45.79021499675532,-223.52424638634304,27.0
123.56677365526427,-49.116967204600456,-249.7298989739865,27.0
124.51133262710395,-51.7354875339577,-253.08662724157796,27.0
117.06167672214994,-48.22255617973506,-234.33598249936998,27.0
113.37422264363136,-52.61443290621049,-209.18462118869022,27.0
115.26965114703769,-47.79755986429563,-229.86788784852806,27.0
121.05185173476879,-50.118546576571006,-240.83508663699794,27.0
116.19644945075068,-49.07811643832867,-222.72711934450123,27.0
107.73387536046513,-43.69598264726541,-210.4875411404748,27.0
114.40045951853958,-49.82215271184463,-219.38406827704497,27.0
103.33352712904139,-37.46807229130405,-210.85005856442473,27.0
111.16057319739126,-43.711769058105084,-226.06425998713732,27.0
111.59412353879705,-42.449809904298164,-229.50921736054286,27.0
113.1085488592569,-45.511761634372476,-220.27680146089642,27.0
127.43332015481634,-54.1871818317916,-252.58577206468263,27.0
113.9356454745726,-48.27393304209498,-224.99676624386166,27.0
118.20902547995185,-47.955953652534795,-238.5550643351596,27.0
102.67345849432925,-40.404894954641605,-204.61836965281805,27.0
119.67758953695963,-50.11132572892563,-237.7293470711595,27.0
106.70320621072361,-44.35892840818677,-208.31770579839537,27.0
114.28213377684706,-51.20809421066964,-220.74922721671322,27.0
110.37178060588519,-46.8795624211806,-212.7157621566253,27.0
119.58341721241985,-51.476904860752356,-232.40209625663675,27.0
103.79945158262754,-41.960858773407146,-207.37058706356336,27.0
119.96526857302557,-46.735888664269154,-244.66576041737125,27.0
110.0898079558699,-44.54018301583122,-217.24883419373953,27.0
106.31079520210928,-43.989836527014056,-215.17065456122765,27.0
109.17013940783282,-49.024695746485214,-209.32358126746368,27.0
122.63424314767853,-51.56186579856157,-242.49140131556638,27.0
109.72955585188932,-49.05953697854437,-211.37409885822777,27.0
112.47285629708121,-43.15913555192711,-224.74562728570984,27.0
117.73991558859241,-52.22147745489562,-230.7114821466048,27.0
100.92977446594617,-39.27127864997652,-204.9237805560644,27.0
103.55084292750124,-39.92605521971755,-208.40178619411174,27.0
106.71299186506262,-45.191581043860396,-205.37993954191796,27.0
106.42583252674775,-46.70033758944231,-198.86006548301623,27.0
100.14399276014913,-40.737373973797375,-202.76563051219614,27.0
106.50971678282416,-40.82579111316074,-216.94484531146568,27.0
-250.5204954224962,-56.465697772714364,34.092786048577075,28.0
-231.69030679572512,-46.4889520987245,33.655957062603804,28.0
-259.85630016444094,-54.60017799292209,35.56039695328704,28.0
-212.2055667295245,-59.288137330361835,31.401271081649277,28.0
-238.86398427884208,-57.58806099349654,41.99217784984953,28.0
-216.17262857344917,-48.62808102715514,34.1466423079792,28.0
-226.52678949405433,-52.595613581455304,39.635556560299825,28.0
-214.8905313236906,-48.5029930712001,19.395797966862176,28.0
-223.27331232971895,-51.07523297525313,31.73819880425523,28.0
-235.70855065903575,-53.19677646385364,33.35200559908079,28.0
-234.6092050485528,-61.36844455284381,29.50600079924491,28.0
-236.55347784666654,-53.06596105001886,36.47730522395828,28.0
-233.54753768056327,-48.02159690655147,42.89911690322183,28.0
-253.190614757499,-57.61803658348886,51.251924957264315,28.0
-235.49549672141166,-54.01662713753604,33.0271039785107,28.0
-248.36853661389708,-57.46069424195803,50.719413233601976,28.0
-212.39882022777635,-51.471443702774955,49.3559916918211,28.0
-230.56944660825062,-51.994276361067904,38.23312842211358,28.0
-240.77009277093543,-55.62768119872027,35.23643931302428,28.0
-245.6310197942627,-55.59528055190349,41.27742894573535,28.0
-232.98869491707015,-51.137733870010244,36.46191887745998,28.0
-238.09322603956352,-56.19309207755795,40.17918580668293,28.0
-256.4900981663566,-56.154708653448786,48.255637022954794,28.0
-231.87960579130078,-56.38783180666558,32.125805883087416,28.0
-228.56733567427756,-43.64728747951558,33.54785799406363,28.0
-244.36127329612012,-65.94947111029676,34.19251279488352,28.0
-227.4318052260426,-33.678159977678355,21.14184057017944,28.0
-237.77019773276038,-58.51901777887002,40.5799991802818,28.0
-215.03919352636206,-45.993444179105076,36.85437086755349,28.0
-249.00396445628365,-50.066974297932376,35.31869128185166,28.0
-224.21169144481874,-51.95997467064446,29.365852163804345,28.0
-209.6796751784494,-48.596812451101385,43.337017401683774,28.0
-217.57531596335957,-54.166733329831224,28.816323506646153,28.0
-221.02226010341633,-46.37213489674801,45.72167694458514,28.0
-234.99812769091236,-68.425016371014,42.38983617779183,28.0
-225.8521180111058,-47.59269500519701,37.75634399899547,28.0
-229.5795411193987,-57.69428087743819,30.464895368464042,28.0
-220.7183277579335,-46.19009586493318,30.252238424865624,28.0
-231.18587355725268,-45.69445904436152,35.327283805418155,28.0
-237.87188257266567,-57.90068123472064,28.713765584755606,28.0
-227.2704691725182,-57.091820781303774,17.405782953039875,28.0
-245.28323133369446,-54.07256722691346,33.5704689445781,28.0
-222.19786406417103,-59.3529060691816,48.17966621187826,28.0
-209.61885983924896,-50.12363292517413,33.0271784693478,28.0
-229.10792696818882,-51.58754562878948,39.91844803155378,28.0
-242.94280029467345,-55.10292929486991,24.54154965505722,28.0
-243.86505112435836,-66.45416274404658,37.80223956513561,28.0
-230.11897369897832,-47.91432883159234,38.2590236461087,28.0
-232.00569965338386,-50.69795777607591,36.087261611594826,28.0
-213.80679754857468,-44.01204611064136,25.562010330549462,28.0
-264.98497268930396,-58.48743712642618,44.33231434371651,28.0
-259.5825621159187,-56.65189366369723,39.912715379564126,28.0
-205.4059042537577,-53.208950883271385,18.145129841714272,28.0
-200.93243935144798,-42.34180852236647,28.0087141132029,28.0
-209.71803319179818,-39.583424914575396,31.23360549347995,28.0
-202.16084288694225,-54.13498265137607,38.904806794330206,28.0
-219.44403626005828,-51.635066961490566,43.822045942860846,28.0
-241.34791264582535,-52.954675899277156,34.85507190963444,28.0
-200.7664467922479,-40.722974357560474,33.53339011888352,28.0
-203.07903680228645,-50.325021237446954,41.67392336723195,28.0
-191.26964542206633,-43.52460672429857,28.74525448358798,28.0
-228.69172798366395,-47.84433792635924,36.703827713342754,28.0
-250.1757144195104,-57.312162140102686,47.15474122543517,28.0
-246.73657820629043,-56.595890213007536,42.22327670589997,28.0
-216.44075627364143,-47.22552979432825,30.099098399396766,28.0
-239.54754149797492,-58.173614660397085,48.4266047809751,28.0
-227.23367069226228,-64.37564496458052,33.545816938525405,28.0
-225.54704030215626,-50.98114659324653,34.601188565690066,28.0
-242.74208841794012,-51.229496775727114,43.282829003887294,28.0
-223.395030870662,-58.77430970869842,34.7935109850209,28.0
-216.07500752607748,-39.19804233011817,31.271968454121044,28.0
-219.31410839506304,-51.762964101952626,27.602255755524983,28.0
-251.3472549579886,-49.43296518359456,38.054979824091724,28.0
-251.60698595158962,-55.564108189151284,40.649618379957175,28.0
-109.36775025505699,70.21786510258306,99.65459874462144,29.0
-110.7396568307396,72.96449070931583,91.65815209450787,29.0
-120.09127835102728,79.84943730083397,108.71203145031448,29.0
-101.7530694711014,67.86659161499313,91.97939580257595,29.0
-96.07817964721929,68.34601206939797,79.76016460556396,29.0
-99.43176525057308,72.92450611417141,77.2348151583631,29.0
-98.40812947914202,69.40823357769133,91.49841742343935,29.0
-100.76161673941107,68.42264185978411,85.86717011530594,29.0
-105.91305426560193,78.34179869521715,84.43646237722749,29.0
-103.47438243535156,69.92431146861546,86.13067139514865,29.0
-122.00559666636022,82.24230429642655,103.88170353418741,29.0
-122.02149823087036,85.83169599942816,103.8908737806627,29.0
-105.00968921581148,67.16636330921997,101.85729157988928,29.0
-102.31872383513235,71.38725898419071,91.79773630746911,29.0
-88.24567351268875,50.697301210405,85.11393911875803,29.0
-118.12665798206653,74.83225479974124,104.25348970001554,29.0
-92.70272410590407,60.1268855748284,80.54036118134799,29.0
-118.9252522914181,79.56176903922577,103.53183975398099,29.0
-83.50916344232802,57.25527185406071,76.1729570385177,29.0
-122.7268282011535,86.19738394904714,96.10624816815634,29.0
-120.09535490735165,79.9429716421549,102.12644236825155,29.0
-81.08039205917993,56.350250946213144,72.00322680054049,29.0
-114.4284137343621,78.22039935052236,104.3334387125877,29.0
-94.43467506184354,61.17172414175391,84.86326347228744,29.0
-99.3056477710418,67.73441069383412,88.13927667640063,29.0
-81.51443154485845,57.6742773461437,68.30679709183529,29.0
-78.94237593418684,50.53363277514113,75.33860756723189,29.0
-100.01333511971642,57.21733922673694,92.47781722189043,29.0
-124.58849714512726,79.35925378332949,105.3614302978899,29.0
-111.9155990767828,74.2216395969589,94.6597475362245,29.0
-108.15060382410888,70.94569866015883,98.0243192955854,29.0
-106.74885699454391,69.62754591114268,93.32677878344495,29.0
-102.01461735795354,65.2634875242645,84.55891936132322,29.0
-111.902664128087,74.0383125568035,96.79516745883828,29.0
-125.17152514617034,81.99827575772828,110.48686349726154,29.0
-104.29709821517106,70.70948669432128,99.5648748636376,29.0
-119.11343322079328,90.40233545230504,94.5537877507188,29.0
-111.42319971680062,75.8939419815641,101.05647829615417,29.0
-100.58292524119216,62.03381691401863,81.81886494373843,29.0
-104.1241026115585,66.41249673821054,95.68597899458202,29.0
-123.63282933955475,84.24010028407784,103.14665815300337,29.0
-95.18212623437816,61.27778358998352,79.59368549233147,29.0
-107.52817785734307,70.31932102820637,102.1380024141398,29.0
-98.21272740728834,58.45046597049396,87.93753176025382,29.0
-89.95616637620623,58.338430873754255,89.28546540834343,29.0
-92.55440575524689,56.148051415441074,85.59296649371971,29.0
-102.3169008220733,69.23952903879376,94.45947159847837,29.0
-81.59803039771207,54.91754837944004,73.58498217521341,29.0
-95.98173053190312,58.738287359378674,89.86541117141608,29.0
-96.02510854246636,66.67866273233808,88.64057074724505,29.0
-92.05216844832424,54.30077984535214,84.14798077101752,29.0
-107.42462331768834,66.48264926259577,96.65258783109334,29.0
-117.7631958096937,75.40017507244401,100.89276708180589,29.0
-91.35835032456517,60.50697559337278,82.62309603010597,29.0
-93.56004633581217,65.04902840055142,85.13054962164217,29.0
-115.55318395839481,74.80321145888634,98.49014326306846,29.0
-101.36609304654156,66.99750772667373,84.04263207292006,29.0
-114.04434742239198,78.83451973148384,95.62312536764877,29.0
-105.26823077037491,68.72863119309594,98.22104399238137,29.0
-111.65473695419878,73.3967616005349,95.45279303557614,29.0
-119.46151362161424,79.3757210157183,100.18315481531656,29.0
-80.44731287168206,52.854008847025476,67.75399486687735,29.0
-117.46734792099508,75.29771676818982,100.90735020914525,29.0
-100.26875894033512,64.2541920370218,96.4780567246959,29.0
-113.7572657933979,75.9811239672031,104.59465013878811,29.0
-111.48094747601186,68.69256428574684,103.11065710511129,29.0
-102.52725402155603,65.17076659877918,99.38683964223902,29.0
-106.30154461481587,75.1361044462655,91.38716527280698,29.0
-103.40890257849063,69.50296169900719,91.005928938263,29.0
-105.29868600651753,73.9502581326076,86.29038302881195,29.0
-105.23782816318507,70.97298672168293,90.9864013828463,29.0
-98.80144067977437,59.78449451047318,91.36316514436304,29.0
-110.73085997145809,80.62653640367864,93.34468523819841,29.0
-85.34770373681971,56.375948350506846,75.44233970149006,29.0
-95.19757512943497,63.66046965843201,87.90231278741729,29.0
-97.39361903851568,67.58163582248912,82.98398983883301,29.0
-92.30146579463788,59.18315489112173,81.88321695837894,29.0
-95.84338845518417,60.83831904430423,89.19906482606578,29.0
-104.66944860971708,73.67545021737232,85.51624600107822,29.0
-107.78211093404182,73.59573356451955,91.88598209634813,29.0
-108.06046682819913,76.96522886779303,94.92977973667762,29.0
-106.7338052374152,66.89197560648252,96.8348849353353,29.0
-100.61491295331354,70.56646939328783,87.2033080463285,29.0
-77.99701560905862,48.63638779439007,69.91473400848639,29.0
-115.0523765125372,77.54709003855905,99.65443093269349,29.0
-85.00906321376891,54.8560245769003,69.06009910288365,29.0
-100.35582894499451,65.84299525422706,87.6966928169616,29.0
-110.72558370254637,69.9157389348217,100.43030191790884,29.0
